payment_id,order_id,payment_method,amount,status,transaction_date,failure_reason,refund_amount
PAY_0070502,ORD_0070502,Credit Card,254.94,Refunded,2024-03-12,,167.78
PAY_0070503,ORD_0070503,Apple Pay,60.86,Completed,2024-06-08,,0.0
PAY_0070504,ORD_0070504,Credit Card,231.49,Completed,2023-01-27,,0.0
PAY_0070505,ORD_0070505,Apple Pay,70.27,Completed,2023-02-04,,0.0
PAY_0070506,ORD_0070506,Debit Card,89.53,Completed,2023-05-02,,0.0
PAY_0070507,ORD_0070507,Credit Card,169.52,Failed,2023-06-21,Expired card,0.0
PAY_0070508,ORD_0070508,Debit Card,105.08,Completed,2024-02-25,,0.0
PAY_0070509,ORD_0070509,Debit Card,185.79,Failed,2024-09-21,Fraud flag,0.0
PAY_0070510,ORD_0070510,Credit Card,82.61,Completed,2024-11-25,,0.0
PAY_0070511,ORD_0070511,Debit Card,54.32,Completed,2023-07-25,,0.0
PAY_0070512,ORD_0070512,Credit Card,52.05,Partially Refunded,2023-08-29,,18.51
PAY_0070513,ORD_0070513,PayPal,109.57,Authorized,2023-11-26,,0.0
PAY_0070514,ORD_0070514,PayPal,52.32,Completed,2023-12-18,,0.0
PAY_0070515,ORD_0070515,Credit Card,52.43,Completed,2024-02-01,,0.0
PAY_0070516,ORD_0070516,Debit Card,34.4,Completed,2024-02-07,,0.0
PAY_0070517,ORD_0070517,PayPal,52.75,Completed,2024-06-13,,0.0
PAY_0070518,ORD_0070518,Credit Card,59.9,Completed,2024-07-10,,0.0
PAY_0070519,ORD_0070519,Debit Card,337.19,Completed,2024-12-05,,0.0
PAY_0070520,ORD_0070520,Credit Card,53.97,Failed,2023-03-15,Card declined,0.0
PAY_0070521,ORD_0070521,Debit Card,35.97,Completed,2024-11-20,,0.0
PAY_0070522,ORD_0070522,Klarna,117.55,Partially Refunded,2023-11-07,,100.01
PAY_0070523,ORD_0070523,Klarna,235.5,Completed,2023-12-09,,0.0
PAY_0070524,ORD_0070524,Debit Card,118.24,Completed,2024-02-24,,0.0
PAY_0070525,ORD_0070525,Credit Card,408.95,Failed,2024-03-07,Expired card,0.0
PAY_0070526,ORD_0070526,Debit Card,356.01,Completed,2024-05-02,,0.0
PAY_0070527,ORD_0070527,Debit Card,119.31,Completed,2024-08-12,,0.0
PAY_0070528,ORD_0070528,Credit Card,26.39,Completed,2024-12-20,,0.0
PAY_0070529,ORD_0070529,Debit Card,51.83,Completed,2023-05-30,,0.0
PAY_0070530,ORD_0070530,Apple Pay,116.88,Completed,2023-07-24,,0.0
PAY_0070531,ORD_0070531,Debit Card,117.04,Completed,2023-08-20,,0.0
PAY_0070532,ORD_0070532,PayPal,117.06,Completed,2023-08-23,,0.0
PAY_0070533,ORD_0070533,Debit Card,234.96,Completed,2023-10-28,,0.0
PAY_0070534,ORD_0070534,Credit Card,405.11,Completed,2023-12-25,,0.0
PAY_0070535,ORD_0070535,Credit Card,145.44,Completed,2024-10-19,,0.0
PAY_0070536,ORD_0070536,Credit Card,119.76,Completed,2024-10-22,,0.0
PAY_0070537,ORD_0070537,PayPal,71.3,Completed,2023-11-30,,0.0
PAY_0070538,ORD_0070538,Credit Card,98.8,Refunded,2024-01-06,,52.93
PAY_0070539,ORD_0070539,Apple Pay,118.02,Completed,2024-01-22,,0.0
PAY_0070540,ORD_0070540,Credit Card,129.02,Failed,2024-01-25,Card declined,0.0
PAY_0070541,ORD_0070541,Credit Card,93.78,Partially Refunded,2024-05-18,,88.6
PAY_0070542,ORD_0070542,Klarna,30.57,Refunded,2024-06-12,,23.83
PAY_0070543,ORD_0070543,Debit Card,91.54,Completed,2024-06-17,,0.0
PAY_0070544,ORD_0070544,Credit Card,43.65,Completed,2024-07-01,,0.0
PAY_0070545,ORD_0070545,Credit Card,60.88,Completed,2024-08-02,,0.0
PAY_0070546,ORD_0070546,Klarna,238.52,Completed,2024-09-01,,0.0
PAY_0070547,ORD_0070547,Credit Card,168.88,Completed,2023-04-12,,0.0
PAY_0070548,ORD_0070548,Debit Card,208.52,Completed,2023-05-27,,0.0
PAY_0070549,ORD_0070549,Credit Card,52.11,Partially Refunded,2023-09-23,,23.76
PAY_0070550,ORD_0070550,Klarna,117.59,Completed,2023-11-14,,0.0
PAY_0070551,ORD_0070551,PayPal,128.91,Failed,2024-01-09,Card declined,0.0
PAY_0070552,ORD_0070552,Credit Card,52.39,Completed,2024-01-19,,0.0
PAY_0070553,ORD_0070553,Apple Pay,91.17,Completed,2024-04-03,,0.0
PAY_0070554,ORD_0070554,Credit Card,118.9,Partially Refunded,2024-06-08,,84.55
PAY_0070555,ORD_0070555,Apple Pay,61.49,Completed,2024-08-22,,0.0
PAY_0070556,ORD_0070556,Credit Card,26.35,Completed,2024-12-28,,0.0
PAY_0070557,ORD_0070557,Credit Card,235.27,Pending,2023-11-21,,0.0
PAY_0070558,ORD_0070558,Credit Card,106.79,Completed,2023-12-23,,0.0
PAY_0070559,ORD_0070559,Credit Card,71.52,Pending,2024-01-31,,0.0
PAY_0070560,ORD_0070560,Credit Card,278.77,Completed,2024-02-12,,0.0
PAY_0070561,ORD_0070561,Debit Card,118.9,Refunded,2024-07-26,,111.77
PAY_0070562,ORD_0070562,Klarna,166.0,Completed,2024-07-18,,0.0
PAY_0070563,ORD_0070563,Credit Card,35.87,Partially Refunded,2024-12-29,,16.92
PAY_0070564,ORD_0070564,Credit Card,225.5,Completed,2024-08-24,,0.0
PAY_0070565,ORD_0070565,PayPal,254.37,Partially Refunded,2024-09-26,,210.86
PAY_0070566,ORD_0070566,Credit Card,46.99,Partially Refunded,2024-12-03,,29.21
PAY_0070567,ORD_0070567,PayPal,118.78,Completed,2024-05-19,,0.0
PAY_0070568,ORD_0070568,Credit Card,163.62,Completed,2024-02-11,,0.0
PAY_0070569,ORD_0070569,Debit Card,71.85,Completed,2024-05-08,,0.0
PAY_0070570,ORD_0070570,Debit Card,72.18,Completed,2024-08-09,,0.0
PAY_0070571,ORD_0070571,Klarna,54.47,Authorized,2024-10-13,,0.0
PAY_0070572,ORD_0070572,Credit Card,53.84,Refunded,2023-01-20,,25.21
PAY_0070573,ORD_0070573,Credit Card,211.01,Completed,2023-01-29,,0.0
PAY_0070574,ORD_0070574,Credit Card,169.08,Completed,2023-02-14,,0.0
PAY_0070575,ORD_0070575,Credit Card,116.06,Completed,2023-03-17,,0.0
PAY_0070576,ORD_0070576,PayPal,68.66,Completed,2023-07-13,,0.0
PAY_0070577,ORD_0070577,Credit Card,54.37,Failed,2023-08-18,Card declined,0.0
PAY_0070578,ORD_0070578,Credit Card,404.75,Partially Refunded,2023-09-16,,179.91
PAY_0070579,ORD_0070579,Debit Card,98.92,Completed,2023-11-11,,0.0
PAY_0070580,ORD_0070580,Credit Card,164.58,Completed,2024-05-31,,0.0
PAY_0070581,ORD_0070581,PayPal,117.72,Completed,2023-12-05,,0.0
PAY_0070582,ORD_0070582,Credit Card,249.73,Pending,2024-11-28,,0.0
PAY_0070583,ORD_0070583,Apple Pay,52.29,Completed,2023-12-06,,0.0
PAY_0070584,ORD_0070584,Debit Card,590.87,Refunded,2024-02-14,,300.09
PAY_0070585,ORD_0070585,Credit Card,59.67,Completed,2024-04-13,,0.0
PAY_0070586,ORD_0070586,Debit Card,19.36,Authorized,2024-03-13,,0.0
PAY_0070587,ORD_0070587,Debit Card,99.6,Partially Refunded,2024-06-03,,53.65
PAY_0070588,ORD_0070588,Credit Card,60.28,Completed,2024-11-15,,0.0
PAY_0070589,ORD_0070589,Credit Card,117.81,Completed,2023-12-18,,0.0
PAY_0070590,ORD_0070590,Credit Card,118.35,Completed,2024-03-12,,0.0
PAY_0070591,ORD_0070591,Debit Card,198.98,Completed,2024-08-19,,0.0
PAY_0070592,ORD_0070592,Credit Card,117.55,Completed,2023-12-15,,0.0
PAY_0070593,ORD_0070593,Credit Card,165.45,Partially Refunded,2023-12-11,,116.32
PAY_0070594,ORD_0070594,Credit Card,190.21,Completed,2024-01-17,,0.0
PAY_0070595,ORD_0070595,PayPal,276.98,Completed,2023-03-31,,0.0
PAY_0070596,ORD_0070596,Klarna,169.06,Partially Refunded,2023-05-02,,84.29
PAY_0070597,ORD_0070597,PayPal,49.73,Completed,2023-11-03,,0.0
PAY_0070598,ORD_0070598,Debit Card,416.88,Refunded,2023-12-15,,256.39
PAY_0070599,ORD_0070599,Credit Card,117.97,Completed,2024-02-10,,0.0
PAY_0070600,ORD_0070600,Credit Card,118.85,Completed,2024-05-31,,0.0
PAY_0070601,ORD_0070601,Credit Card,184.11,Refunded,2024-07-02,,103.93
PAY_0070602,ORD_0070602,Credit Card,130.18,Completed,2024-07-13,,0.0
PAY_0070603,ORD_0070603,Debit Card,521.53,Completed,2024-06-15,,0.0
PAY_0070604,ORD_0070604,Credit Card,117.99,Completed,2024-01-17,,0.0
PAY_0070605,ORD_0070605,Debit Card,171.98,Completed,2024-03-14,,0.0
PAY_0070606,ORD_0070606,PayPal,236.76,Completed,2024-03-17,,0.0
PAY_0070607,ORD_0070607,Debit Card,119.09,Completed,2024-07-09,,0.0
PAY_0070608,ORD_0070608,PayPal,116.7,Completed,2023-06-27,,0.0
PAY_0070609,ORD_0070609,Debit Card,118.61,Partially Refunded,2024-04-23,,109.95
PAY_0070610,ORD_0070610,PayPal,163.04,Partially Refunded,2024-11-19,,57.49
PAY_0070611,ORD_0070611,PayPal,30.32,Completed,2023-11-23,,0.0
PAY_0070612,ORD_0070612,Credit Card,91.38,Completed,2024-04-07,,0.0
PAY_0070613,ORD_0070613,Credit Card,137.7,Completed,2024-08-07,,0.0
PAY_0070614,ORD_0070614,Credit Card,61.22,Partially Refunded,2024-10-11,,55.74
PAY_0070615,ORD_0070615,PayPal,279.71,Partially Refunded,2023-09-27,,134.8
PAY_0070616,ORD_0070616,Apple Pay,69.03,Completed,2023-11-01,,0.0
PAY_0070617,ORD_0070617,Credit Card,160.55,Refunded,2024-03-20,,90.13
PAY_0070618,ORD_0070618,PayPal,50.23,Completed,2024-07-28,,0.0
PAY_0070619,ORD_0070619,Credit Card,474.77,Failed,2024-05-06,Insufficient funds,0.0
PAY_0070620,ORD_0070620,Credit Card,19.12,Completed,2023-03-22,,0.0
PAY_0070621,ORD_0070621,Debit Card,161.14,Completed,2023-05-04,,0.0
PAY_0070622,ORD_0070622,Credit Card,141.81,Completed,2023-07-06,,0.0
PAY_0070623,ORD_0070623,Credit Card,52.89,Completed,2024-08-08,,0.0
PAY_0070624,ORD_0070624,Credit Card,83.0,Completed,2024-12-27,,0.0
PAY_0070625,ORD_0070625,Credit Card,43.9,Partially Refunded,2024-11-11,,33.48
PAY_0070626,ORD_0070626,Credit Card,54.51,Completed,2023-10-12,,0.0
PAY_0070627,ORD_0070627,Credit Card,19.28,Completed,2023-12-01,,0.0
PAY_0070628,ORD_0070628,Credit Card,60.34,Completed,2023-12-09,,0.0
PAY_0070629,ORD_0070629,PayPal,258.47,Partially Refunded,2024-01-04,,247.57
PAY_0070630,ORD_0070630,Credit Card,285.3,Refunded,2024-07-13,,260.51
PAY_0070631,ORD_0070631,Credit Card,26.34,Completed,2024-11-12,,0.0
PAY_0070632,ORD_0070632,PayPal,73.41,Completed,2024-11-15,,0.0
PAY_0070633,ORD_0070633,Credit Card,132.86,Completed,2024-12-25,,0.0
PAY_0070634,ORD_0070634,Credit Card,92.04,Partially Refunded,2024-09-26,,91.72
PAY_0070635,ORD_0070635,Credit Card,190.66,Completed,2023-09-12,,0.0
PAY_0070636,ORD_0070636,Debit Card,54.56,Completed,2023-10-31,,0.0
PAY_0070637,ORD_0070637,Credit Card,52.35,Completed,2024-03-04,,0.0
PAY_0070638,ORD_0070638,Apple Pay,71.63,Authorized,2024-04-10,,0.0
PAY_0070639,ORD_0070639,PayPal,237.45,Partially Refunded,2024-05-11,,230.7
PAY_0070640,ORD_0070640,Credit Card,347.04,Partially Refunded,2023-01-16,,191.32
PAY_0070641,ORD_0070641,Credit Card,89.04,Completed,2023-01-20,,0.0
PAY_0070642,ORD_0070642,Credit Card,231.7,Completed,2023-02-12,,0.0
PAY_0070643,ORD_0070643,Credit Card,51.69,Partially Refunded,2023-04-03,,46.05
PAY_0070644,ORD_0070644,Credit Card,34.01,Completed,2023-04-21,,0.0
PAY_0070645,ORD_0070645,Klarna,232.61,Completed,2023-04-26,,0.0
PAY_0070646,ORD_0070646,PayPal,116.28,Completed,2023-04-21,,0.0
PAY_0070647,ORD_0070647,Debit Card,161.04,Partially Refunded,2023-04-24,,147.88
PAY_0070648,ORD_0070648,PayPal,103.64,Completed,2023-06-18,,0.0
PAY_0070649,ORD_0070649,Credit Card,116.7,Completed,2023-06-28,,0.0
PAY_0070650,ORD_0070650,Credit Card,278.37,Completed,2023-07-01,,0.0
PAY_0070651,ORD_0070651,PayPal,116.76,Completed,2023-07-06,,0.0
PAY_0070652,ORD_0070652,Credit Card,116.8,Pending,2023-07-12,,0.0
PAY_0070653,ORD_0070653,Credit Card,51.84,Completed,2023-07-20,,0.0
PAY_0070654,ORD_0070654,Debit Card,83.13,Partially Refunded,2023-09-21,,37.11
PAY_0070655,ORD_0070655,PayPal,234.6,Partially Refunded,2023-09-29,,126.59
PAY_0070656,ORD_0070656,PayPal,159.47,Completed,2023-10-02,,0.0
PAY_0070657,ORD_0070657,Debit Card,106.53,Completed,2023-11-11,,0.0
PAY_0070658,ORD_0070658,Credit Card,117.27,Completed,2023-11-20,,0.0
PAY_0070659,ORD_0070659,Credit Card,165.46,Partially Refunded,2023-12-13,,155.95
PAY_0070660,ORD_0070660,Credit Card,116.09,Completed,2023-03-23,,0.0
PAY_0070661,ORD_0070661,Credit Card,116.49,Completed,2023-05-24,,0.0
PAY_0070662,ORD_0070662,Credit Card,111.16,Authorized,2024-08-23,,0.0
PAY_0070663,ORD_0070663,Credit Card,45.65,Pending,2024-10-15,,0.0
PAY_0070664,ORD_0070664,Debit Card,26.34,Failed,2024-11-09,Fraud flag,0.0
PAY_0070665,ORD_0070665,Klarna,84.49,Completed,2024-12-05,,0.0
PAY_0070666,ORD_0070666,PayPal,118.78,Completed,2024-05-20,,0.0
PAY_0070667,ORD_0070667,PayPal,238.1,Completed,2024-07-02,,0.0
PAY_0070668,ORD_0070668,Credit Card,55.77,Completed,2024-12-18,,0.0
PAY_0070669,ORD_0070669,Credit Card,118.35,Completed,2024-03-12,,0.0
PAY_0070670,ORD_0070670,PayPal,107.33,Refunded,2024-03-27,,60.2
PAY_0070671,ORD_0070671,Credit Card,164.13,Partially Refunded,2024-04-09,,118.88
PAY_0070672,ORD_0070672,Credit Card,16.47,Completed,2023-10-24,,0.0
PAY_0070673,ORD_0070673,Credit Card,90.4,Completed,2023-10-27,,0.0
PAY_0070674,ORD_0070674,Credit Card,299.71,Partially Refunded,2023-12-05,,275.81
PAY_0070675,ORD_0070675,Debit Card,119.02,Partially Refunded,2024-06-26,,110.46
PAY_0070676,ORD_0070676,PayPal,225.57,Partially Refunded,2024-06-06,,199.39
PAY_0070677,ORD_0070677,Apple Pay,52.77,Partially Refunded,2024-06-21,,28.36
PAY_0070678,ORD_0070678,Credit Card,68.0,Completed,2023-01-25,,0.0
PAY_0070679,ORD_0070679,PayPal,198.96,Partially Refunded,2023-02-09,,134.67
PAY_0070680,ORD_0070680,Credit Card,70.46,Completed,2023-04-01,,0.0
PAY_0070681,ORD_0070681,Debit Card,231.93,Partially Refunded,2023-04-08,,144.34
PAY_0070682,ORD_0070682,Credit Card,116.43,Completed,2023-05-15,,0.0
PAY_0070683,ORD_0070683,Credit Card,116.78,Partially Refunded,2023-07-10,,104.63
PAY_0070684,ORD_0070684,Apple Pay,52.02,Completed,2023-08-17,,0.0
PAY_0070685,ORD_0070685,Debit Card,277.51,Refunded,2023-09-26,,97.8
PAY_0070686,ORD_0070686,Credit Card,84.69,Refunded,2023-11-22,,38.55
PAY_0070687,ORD_0070687,Credit Card,189.14,Partially Refunded,2023-11-27,,110.6
PAY_0070688,ORD_0070688,Credit Card,634.13,Completed,2023-12-12,,0.0
PAY_0070689,ORD_0070689,Debit Card,266.25,Completed,2023-12-19,,0.0
PAY_0070690,ORD_0070690,Credit Card,353.6,Completed,2024-03-02,,0.0
PAY_0070691,ORD_0070691,Credit Card,254.93,Partially Refunded,2024-03-11,,156.41
PAY_0070692,ORD_0070692,Apple Pay,118.84,Partially Refunded,2024-05-30,,59.56
PAY_0070693,ORD_0070693,Klarna,130.18,Completed,2024-07-13,,0.0
PAY_0070694,ORD_0070694,Apple Pay,59.63,Completed,2023-04-06,,0.0
PAY_0070695,ORD_0070695,Credit Card,89.58,Refunded,2023-05-10,,83.86
PAY_0070696,ORD_0070696,PayPal,116.41,Completed,2023-05-13,,0.0
PAY_0070697,ORD_0070697,Debit Card,197.25,Completed,2023-07-16,,0.0
PAY_0070698,ORD_0070698,Credit Card,234.21,Refunded,2023-08-30,,135.42
PAY_0070699,ORD_0070699,Debit Card,142.45,Pending,2023-10-06,,0.0
PAY_0070700,ORD_0070700,Credit Card,118.25,Completed,2024-02-26,,0.0
PAY_0070701,ORD_0070701,Credit Card,118.93,Completed,2024-06-13,,0.0
PAY_0070702,ORD_0070702,Credit Card,246.24,Completed,2024-07-14,,0.0
PAY_0070703,ORD_0070703,Credit Card,256.07,Completed,2024-09-19,,0.0
PAY_0070704,ORD_0070704,Credit Card,340.75,Pending,2024-07-01,,0.0
PAY_0070705,ORD_0070705,PayPal,119.05,Completed,2024-07-01,,0.0
PAY_0070706,ORD_0070706,Apple Pay,31.24,Completed,2024-07-23,,0.0
PAY_0070707,ORD_0070707,Credit Card,91.21,Completed,2024-08-28,,0.0
PAY_0070708,ORD_0070708,Credit Card,111.59,Partially Refunded,2024-11-02,,80.27
PAY_0070709,ORD_0070709,Credit Card,184.14,Pending,2024-02-15,,0.0
PAY_0070710,ORD_0070710,PayPal,407.45,Completed,2024-02-21,,0.0
PAY_0070711,ORD_0070711,Credit Card,61.25,Completed,2024-10-19,,0.0
PAY_0070712,ORD_0070712,PayPal,108.52,Refunded,2023-03-30,,72.68
PAY_0070713,ORD_0070713,Debit Card,89.86,Completed,2023-07-06,,0.0
PAY_0070714,ORD_0070714,Credit Card,54.28,Completed,2023-07-12,,0.0
PAY_0070715,ORD_0070715,Credit Card,209.38,Refunded,2024-04-14,,79.45
PAY_0070716,ORD_0070716,Credit Card,118.79,Completed,2024-05-21,,0.0
PAY_0070717,ORD_0070717,Debit Card,210.6,Refunded,2024-06-26,,201.41
PAY_0070718,ORD_0070718,Debit Card,60.93,Completed,2024-06-30,,0.0
PAY_0070719,ORD_0070719,Credit Card,55.6,Completed,2024-12-09,,0.0
PAY_0070720,ORD_0070720,Credit Card,236.37,Completed,2024-02-16,,0.0
PAY_0070721,ORD_0070721,Credit Card,131.24,Partially Refunded,2024-05-29,,52.77
PAY_0070722,ORD_0070722,Credit Card,52.32,Completed,2023-12-17,,0.0
PAY_0070723,ORD_0070723,Credit Card,93.41,Pending,2024-11-18,,0.0
PAY_0070724,ORD_0070724,Credit Card,91.99,Pending,2024-09-15,,0.0
PAY_0070725,ORD_0070725,Apple Pay,54.19,Completed,2023-06-05,,0.0
PAY_0070726,ORD_0070726,Credit Card,116.59,Completed,2023-06-09,,0.0
PAY_0070727,ORD_0070727,PayPal,286.74,Completed,2023-06-30,,0.0
PAY_0070728,ORD_0070728,PayPal,511.11,Partially Refunded,2023-07-21,,287.48
PAY_0070729,ORD_0070729,Credit Card,282.17,Failed,2023-10-04,Expired card,0.0
PAY_0070730,ORD_0070730,PayPal,117.44,Completed,2023-10-21,,0.0
PAY_0070731,ORD_0070731,Credit Card,60.39,Completed,2023-12-23,,0.0
PAY_0070732,ORD_0070732,Credit Card,271.74,Failed,2023-12-08,Card declined,0.0
PAY_0070733,ORD_0070733,Debit Card,60.14,Failed,2024-10-05,Expired card,0.0
PAY_0070734,ORD_0070734,PayPal,117.76,Partially Refunded,2023-12-11,,85.06
PAY_0070735,ORD_0070735,Debit Card,52.54,Completed,2024-03-20,,0.0
PAY_0070736,ORD_0070736,Debit Card,52.31,Partially Refunded,2023-12-11,,23.18
PAY_0070737,ORD_0070737,Credit Card,710.34,Refunded,2024-03-20,,405.73
PAY_0070738,ORD_0070738,Credit Card,60.83,Partially Refunded,2024-05-26,,59.96
PAY_0070739,ORD_0070739,Credit Card,86.12,Completed,2024-08-29,,0.0
PAY_0070740,ORD_0070740,Credit Card,70.42,Completed,2023-03-19,,0.0
PAY_0070741,ORD_0070741,Credit Card,52.89,Completed,2024-09-03,,0.0
PAY_0070742,ORD_0070742,Debit Card,117.59,Authorized,2023-12-21,,0.0
PAY_0070743,ORD_0070743,Apple Pay,117.9,Completed,2024-01-02,,0.0
PAY_0070744,ORD_0070744,Debit Card,236.82,Partially Refunded,2024-03-23,,176.82
PAY_0070745,ORD_0070745,Credit Card,59.6,Completed,2024-03-26,,0.0
PAY_0070746,ORD_0070746,Debit Card,52.5,Completed,2024-04-06,,0.0
PAY_0070747,ORD_0070747,Credit Card,184.2,Completed,2024-07-12,,0.0
PAY_0070748,ORD_0070748,Apple Pay,132.22,Partially Refunded,2024-03-14,,122.64
PAY_0070749,ORD_0070749,Debit Card,130.18,Completed,2024-07-13,,0.0
PAY_0070750,ORD_0070750,PayPal,16.66,Partially Refunded,2024-10-11,,6.11
PAY_0070751,ORD_0070751,Apple Pay,115.94,Completed,2023-02-26,,0.0
PAY_0070752,ORD_0070752,Credit Card,51.76,Refunded,2023-05-01,,34.32
PAY_0070753,ORD_0070753,Debit Card,70.59,Completed,2023-05-09,,0.0
PAY_0070754,ORD_0070754,Credit Card,235.22,Completed,2023-11-18,,0.0
PAY_0070755,ORD_0070755,Credit Card,119.32,Completed,2024-08-13,,0.0
PAY_0070756,ORD_0070756,Apple Pay,97.22,Completed,2024-12-08,,0.0
PAY_0070757,ORD_0070757,Credit Card,58.82,Authorized,2023-08-01,,0.0
PAY_0070758,ORD_0070758,Credit Card,49.55,Completed,2023-08-21,,0.0
PAY_0070759,ORD_0070759,Credit Card,117.07,Completed,2023-08-24,,0.0
PAY_0070760,ORD_0070760,Apple Pay,279.63,Completed,2023-09-23,,0.0
PAY_0070761,ORD_0070761,PayPal,54.82,Partially Refunded,2024-02-10,,53.47
PAY_0070762,ORD_0070762,Credit Card,272.13,Partially Refunded,2024-03-09,,181.63
PAY_0070763,ORD_0070763,Credit Card,118.71,Partially Refunded,2024-05-10,,42.24
PAY_0070764,ORD_0070764,PayPal,55.18,Partially Refunded,2024-06-28,,18.15
PAY_0070765,ORD_0070765,Credit Card,238.1,Refunded,2024-07-01,,119.41
PAY_0070766,ORD_0070766,Apple Pay,118.71,Completed,2024-05-10,,0.0
PAY_0070767,ORD_0070767,Debit Card,127.28,Completed,2023-12-13,,0.0
PAY_0070768,ORD_0070768,Debit Card,117.63,Completed,2023-12-29,,0.0
PAY_0070769,ORD_0070769,PayPal,238.14,Completed,2024-07-04,,0.0
PAY_0070770,ORD_0070770,Klarna,33.5,Partially Refunded,2024-07-19,,32.29
PAY_0070771,ORD_0070771,Apple Pay,224.02,Completed,2024-07-22,,0.0
PAY_0070772,ORD_0070772,PayPal,109.6,Failed,2024-08-11,Card declined,0.0
PAY_0070773,ORD_0070773,PayPal,106.94,Completed,2024-07-17,,0.0
PAY_0070774,ORD_0070774,Credit Card,106.74,Completed,2024-07-28,,0.0
PAY_0070775,ORD_0070775,Klarna,118.93,Authorized,2024-07-31,,0.0
PAY_0070776,ORD_0070776,Credit Card,52.89,Completed,2024-08-09,,0.0
PAY_0070777,ORD_0070777,Credit Card,71.25,Completed,2023-12-24,,0.0
PAY_0070778,ORD_0070778,Debit Card,118.8,Completed,2024-05-24,,0.0
PAY_0070779,ORD_0070779,Debit Card,376.43,Partially Refunded,2024-07-04,,139.33
PAY_0070780,ORD_0070780,PayPal,35.78,Completed,2024-09-30,,0.0
PAY_0070781,ORD_0070781,Debit Card,118.61,Completed,2024-04-22,,0.0
PAY_0070782,ORD_0070782,Credit Card,119.38,Completed,2024-08-23,,0.0
PAY_0070783,ORD_0070783,Credit Card,107.16,Partially Refunded,2024-08-26,,78.42
PAY_0070784,ORD_0070784,PayPal,60.3,Refunded,2024-11-20,,49.03
PAY_0070785,ORD_0070785,Credit Card,153.61,Completed,2024-11-23,,0.0
PAY_0070786,ORD_0070786,Credit Card,55.27,Completed,2024-07-30,,0.0
PAY_0070787,ORD_0070787,Credit Card,165.66,Refunded,2024-10-01,,124.88
PAY_0070788,ORD_0070788,PayPal,106.38,Completed,2024-10-17,,0.0
PAY_0070789,ORD_0070789,Credit Card,222.7,Completed,2024-11-08,,0.0
PAY_0070790,ORD_0070790,Debit Card,360.68,Partially Refunded,2023-11-15,,113.26
PAY_0070791,ORD_0070791,PayPal,52.24,Failed,2023-11-18,Expired card,0.0
PAY_0070792,ORD_0070792,Debit Card,325.68,Partially Refunded,2023-11-15,,278.03
PAY_0070793,ORD_0070793,Credit Card,90.61,Completed,2023-12-08,,0.0
PAY_0070794,ORD_0070794,PayPal,117.99,Completed,2024-02-12,,0.0
PAY_0070795,ORD_0070795,Credit Card,52.51,Pending,2024-03-05,,0.0
PAY_0070796,ORD_0070796,Credit Card,52.52,Completed,2024-04-14,,0.0
PAY_0070797,ORD_0070797,PayPal,416.04,Completed,2024-05-24,,0.0
PAY_0070798,ORD_0070798,Debit Card,52.88,Pending,2024-08-02,,0.0
PAY_0070799,ORD_0070799,Klarna,119.28,Completed,2024-08-07,,0.0
PAY_0070800,ORD_0070800,Klarna,91.82,Completed,2024-08-14,,0.0
PAY_0070801,ORD_0070801,Debit Card,113.56,Partially Refunded,2024-08-21,,49.19
PAY_0070802,ORD_0070802,Credit Card,119.4,Partially Refunded,2024-09-08,,72.4
PAY_0070803,ORD_0070803,Credit Card,119.97,Completed,2024-11-23,,0.0
PAY_0070804,ORD_0070804,Credit Card,36.09,Refunded,2024-12-10,,28.9
PAY_0070805,ORD_0070805,Klarna,55.55,Completed,2024-09-23,,0.0
PAY_0070806,ORD_0070806,Credit Card,116.67,Completed,2023-06-22,,0.0
PAY_0070807,ORD_0070807,PayPal,324.63,Completed,2023-09-16,,0.0
PAY_0070808,ORD_0070808,Apple Pay,118.78,Completed,2024-05-20,,0.0
PAY_0070809,ORD_0070809,Credit Card,51.82,Partially Refunded,2023-05-27,,39.84
PAY_0070810,ORD_0070810,Credit Card,68.6,Completed,2023-06-28,,0.0
PAY_0070811,ORD_0070811,Credit Card,116.95,Authorized,2023-08-06,,0.0
PAY_0070812,ORD_0070812,Credit Card,231.7,Refunded,2023-10-27,,179.13
PAY_0070813,ORD_0070813,Credit Card,118.76,Completed,2024-05-16,,0.0
PAY_0070814,ORD_0070814,Credit Card,159.25,Refunded,2024-05-03,,48.63
PAY_0070815,ORD_0070815,Credit Card,118.9,Partially Refunded,2024-06-08,,88.87
PAY_0070816,ORD_0070816,PayPal,52.98,Completed,2024-09-14,,0.0
PAY_0070817,ORD_0070817,Credit Card,119.94,Partially Refunded,2024-12-27,,56.43
PAY_0070818,ORD_0070818,Credit Card,108.67,Completed,2024-11-17,,0.0
PAY_0070819,ORD_0070819,Debit Card,208.41,Completed,2023-05-18,,0.0
PAY_0070820,ORD_0070820,Debit Card,37.82,Pending,2023-05-28,,0.0
PAY_0070821,ORD_0070821,Klarna,350.28,Completed,2023-07-06,,0.0
PAY_0070822,ORD_0070822,Credit Card,353.94,Completed,2024-01-15,,0.0
